region,year,poverty_incidence,employment_rate,household_income,wages_salaries,agricultural_income,remittance_amount,total_expenditure,food_expenditure,family_size,per_capita_income,education_level,urban_share,access_to_electricity,credit_access,safe_water_access,safe_toilet_access,durable_wall_share,households,unemployment_rate,literacy_rate,access_to_basic_services,health_index,grdp,population_proxy,population_growth,inflation_rate
Region X,1979,81.66666666666667,84.16666666666667,75619.675,29903.45,21356.416666666668,0.0,68347.65,24079.516666666666,5.675,18546.535,2.775,49.166666666666664,48.333333333333336,20.0,85.0,84.16666666666667,49.166666666666664,120,15.833333333333329,39.64285714285714,72.5,84.58333333333334,9.074361,681.0,-6.456043956043955,10.628243544272031
Region X,1982,83.33333333333334,89.16666666666667,82532.10833333334,34358.225,24280.65,1004.6333333333333,73507.19166666667,24542.133333333335,5.533333333333333,18025.403333333332,3.7416666666666667,54.166666666666664,54.166666666666664,19.166666666666668,83.33333333333334,82.5,56.666666666666664,120,10.833333333333329,53.45238095238095,73.33333333333333,82.91666666666667,9.903853,664.0,-2.496328928046987,7.548967179803068
Region X,1985,85.83333333333333,91.66666666666666,73440.88333333333,32136.425,20188.6,671.35,67301.125,22870.5,5.858333333333333,15591.738583333332,3.35,54.166666666666664,65.0,22.5,82.5,80.83333333333333,60.83333333333333,120,8.333333333333343,47.85714285714286,76.1111111111111,81.66666666666666,8.812906,703.0,5.873493975903621,-8.442802025153318
Region X,1988,80.0,93.33333333333333,84775.9,31506.216666666667,22960.816666666666,3302.725,75270.60833333334,24348.983333333334,5.55,22481.143583333334,2.783333333333333,49.166666666666664,66.66666666666666,33.33333333333333,88.33333333333333,84.16666666666667,55.833333333333336,120,6.666666666666671,39.76190476190476,79.72222222222223,86.25,10.173108,666.0,-5.263157894736848,11.841530633155584
Region X,1991,82.5,93.33333333333333,85992.29166666667,35706.86666666667,24641.05,2743.4583333333335,77447.3,24134.85,5.333333333333333,20706.956416666668,3.4833333333333334,50.83333333333333,73.33333333333333,30.0,86.66666666666667,90.83333333333333,57.49999999999999,120,6.666666666666671,49.76190476190476,83.6111111111111,88.75,10.319075,640.0,-3.9039039039039047,2.8918215421180893
Region X,1994,78.33333333333333,90.0,90060.39166666666,35457.166666666664,24498.3,1688.125,80901.38333333333,25042.208333333332,4.858333333333333,24447.116666666665,3.283333333333333,49.166666666666664,67.5,29.166666666666668,90.0,83.33333333333334,50.83333333333333,120,10.0,46.904761904761905,80.27777777777779,86.66666666666667,10.807247,583.0,-8.906250000000004,4.459914462264436
Region X,1997,80.0,89.16666666666667,100901.68333333333,39918.316666666666,30676.441666666666,2034.0166666666667,89227.325,27107.683333333334,5.291666666666667,26176.322833333335,3.341666666666667,50.83333333333333,75.0,39.166666666666664,85.83333333333333,88.33333333333333,55.833333333333336,120,10.833333333333329,47.73809523809524,83.05555555555554,87.08333333333333,12.108202,635.0,8.919382504288166,10.291470088171128
Region X,2000,75.83333333333333,90.83333333333333,107112.89166666666,43016.541666666664,30974.933333333334,2195.525,97334.58333333333,28493.8,4.941666666666666,31168.968333333334,3.5083333333333333,50.83333333333333,67.5,27.500000000000004,80.0,84.16666666666667,55.833333333333336,120,9.166666666666671,50.11904761904762,77.22222222222223,82.08333333333334,12.853547,593.0,-6.614173228346454,9.086071260494855
Region X,2003,80.0,85.0,110053.90833333334,41304.49166666667,31564.5,2148.175,100605.575,29809.325,5.225,29543.015750000002,3.2333333333333334,48.333333333333336,78.33333333333333,29.166666666666668,91.66666666666666,83.33333333333334,65.0,120,15.0,46.19047619047619,84.44444444444444,87.5,13.206469,627.0,5.733558178752118,3.3605647187750165
Region X,2006,78.33333333333333,87.5,109724.53333333334,43638.816666666666,29201.841666666667,3126.0,99273.16666666667,28997.525,4.883333333333334,29999.182083333333,3.4583333333333335,55.00000000000001,75.83333333333333,44.166666666666664,88.33333333333333,88.33333333333333,54.166666666666664,120,12.5,49.404761904761905,84.16666666666667,88.33333333333333,13.166944,586.0,-6.539074960127589,-1.3243881696748172
Region X,2009,79.16666666666666,90.83333333333333,120640.35,51055.01666666667,35619.4,4173.933333333333,109408.09166666666,31175.65,4.766666666666667,30951.853666666666,3.625,46.666666666666664,81.66666666666667,35.833333333333336,90.83333333333333,92.5,69.16666666666667,120,9.166666666666671,51.78571428571429,88.33333333333333,91.66666666666666,14.476842,572.0,-2.3890784982935176,10.20912834787513
Region X,2012,75.0,90.83333333333333,120999.75833333333,48975.083333333336,34954.191666666666,2551.4583333333335,107896.38333333333,31864.641666666666,4.6,34581.86675,3.125,50.83333333333333,85.0,39.166666666666664,90.83333333333333,88.33333333333333,66.66666666666666,120,9.166666666666671,44.642857142857146,88.05555555555554,89.58333333333333,14.519971,552.0,-3.4965034965035002,-1.3817152920819087
Region X,2015,78.33333333333333,86.66666666666667,117681.3,45687.191666666666,30380.183333333334,3317.35,107457.08333333333,31764.525,4.841666666666667,34348.97575,3.6166666666666667,62.5,94.16666666666667,44.166666666666664,86.66666666666667,90.0,65.0,120,13.333333333333329,51.66666666666667,90.27777777777779,88.33333333333334,14.121756,581.0,5.253623188405787,-0.4071498843875365
Region X,2018,78.33333333333333,86.66666666666667,124617.25,50530.74166666667,35995.425,3732.016666666667,111010.325,31272.333333333332,4.733333333333333,35422.89841666667,3.466666666666667,49.166666666666664,87.5,42.5,92.5,91.66666666666666,53.333333333333336,120,13.333333333333329,49.523809523809526,90.55555555555554,92.08333333333333,14.95407,568.0,-2.2375215146299476,3.30666118644265
Region X,2021,64.16666666666667,89.16666666666667,138568.2,59908.9,39221.03333333333,2793.483333333333,124749.54166666667,37314.058333333334,4.341666666666667,41061.87316666667,3.6666666666666665,51.66666666666667,96.66666666666667,56.666666666666664,95.83333333333334,93.33333333333333,55.00000000000001,120,10.833333333333329,52.38095238095239,95.27777777777777,94.58333333333334,16.628184,521.0,-8.274647887323939,12.376521433179
Region XI,1961,89.16666666666667,94.16666666666667,51062.675,19196.825,11650.025,0.0,45673.725,21637.258333333335,6.291666666666667,9937.287833333334,2.825,61.66666666666667,30.0,5.0,82.5,83.33333333333334,40.833333333333336,120,5.833333333333329,40.35714285714286,65.27777777777779,82.91666666666667,6.127521,755.0,0.0,5.505094847692682
Region XI,1964,87.5,90.83333333333333,61522.13333333333,24745.708333333332,13441.258333333333,0.0,54498.066666666666,23788.075,6.358333333333333,12068.638083333333,2.825,51.66666666666667,46.666666666666664,9.166666666666666,74.16666666666667,75.83333333333333,50.83333333333333,120,9.166666666666671,40.35714285714286,65.55555555555556,75.0,7.382656,763.0,1.059602649006619,19.320389713487707
Region XI,1967,80.0,90.0,68984.78333333334,26477.691666666666,15427.266666666666,0.0,62583.75833333333,24548.816666666666,6.083333333333333,14915.661666666665,3.05,60.83333333333333,41.66666666666667,10.0,76.66666666666667,85.0,51.66666666666667,120,10.0,43.57142857142857,67.77777777777779,80.83333333333334,8.278174000000002,730.0,-4.3250327653997385,14.836657814160992
Region XI,1970,83.33333333333334,88.33333333333333,68394.14166666666,29059.2,15513.983333333334,0.0,62109.24166666667,24397.583333333332,6.433333333333334,13624.962833333333,2.925,54.166666666666664,45.0,12.5,80.83333333333333,83.33333333333334,50.0,120,11.666666666666671,41.785714285714285,69.72222222222223,82.08333333333334,8.207297,772.0,5.753424657534256,-0.7582105634169389
Region XI,1973,92.5,93.33333333333333,72129.3,28072.25,16150.566666666668,0.0,64974.416666666664,24289.016666666666,6.041666666666667,13419.563583333333,3.2083333333333335,62.5,43.333333333333336,15.0,86.66666666666667,84.16666666666667,50.0,120,6.666666666666671,45.833333333333336,71.3888888888889,85.41666666666667,8.655516,725.0,-6.088082901554404,4.613121852907276
Region XI,1976,80.83333333333333,91.66666666666666,79756.88333333333,28717.575,17846.933333333334,0.0,72739.65,25318.916666666668,5.758333333333334,16620.416666666668,3.25,52.5,55.833333333333336,13.333333333333334,85.0,75.83333333333333,52.5,120,8.333333333333343,46.42857142857143,72.22222222222223,80.41666666666666,9.570826,691.0,-4.689655172413798,11.951216696828105
Region XI,1979,80.0,90.0,85381.05833333333,32615.991666666665,20904.975,345.89166666666665,77701.3,26351.675,5.858333333333333,18505.971666666668,3.2916666666666665,60.0,55.00000000000001,19.166666666666668,91.66666666666666,84.16666666666667,47.5,120,10.0,47.023809523809526,76.94444444444444,87.91666666666666,10.245727,703.0,1.736613603473236,6.8211078827022265
Region XI,1982,81.66666666666667,91.66666666666666,93898.51666666666,37469.7,21564.375,361.55,83930.98333333334,26407.9,5.358333333333333,23269.309083333334,3.2416666666666667,58.333333333333336,56.666666666666664,23.333333333333332,85.0,83.33333333333334,59.166666666666664,120,8.333333333333343,46.30952380952381,75.0,84.16666666666667,11.267822,643.0,-8.5348506401138,8.017476327079898
Region XI,1985,84.16666666666667,88.33333333333333,83128.38333333333,34364.816666666666,20442.9,681.9833333333333,74365.76666666666,24134.591666666667,5.541666666666667,20719.8675,3.15,63.33333333333333,57.49999999999999,15.833333333333332,82.5,85.83333333333333,51.66666666666667,120,11.666666666666671,45.0,75.27777777777777,84.16666666666666,9.975406,665.0,3.4214618973561484,-11.39652639202171
Region XI,1988,76.66666666666667,90.0,98011.48333333334,39990.78333333333,23517.666666666668,398.14166666666665,87108.9,26721.633333333335,5.008333333333334,24874.196333333333,3.3,64.16666666666667,62.5,22.5,86.66666666666667,86.66666666666667,60.83333333333333,120,10.0,47.14285714285714,78.61111111111113,86.66666666666667,11.761378,601.0,-9.624060150375936,17.135751979069227
Region XI,1991,75.83333333333333,88.33333333333333,105026.23333333334,39407.325,23972.375,1216.0333333333333,94411.88333333333,28747.341666666667,5.708333333333333,23943.939916666666,3.125,55.833333333333336,67.5,25.0,89.16666666666667,87.5,60.83333333333333,120,11.666666666666671,44.642857142857146,81.3888888888889,88.33333333333334,12.603148,685.0,13.976705490848595,8.383739587267591
Region XI,1994,75.0,87.5,113091.88333333333,48147.791666666664,25526.966666666667,2435.4333333333334,102161.6,29982.4,5.158333333333333,27006.104166666668,3.2666666666666666,54.166666666666664,74.16666666666667,31.666666666666664,85.0,80.0,60.83333333333333,120,12.5,46.666666666666664,79.72222222222223,82.5,13.571026,619.0,-9.635036496350368,8.208412323801761
Region XI,1997,85.0,90.0,101566.5,40169.675,23092.7,2171.233333333333,90873.79166666667,26754.583333333332,5.05,25041.27375,3.4583333333333335,63.33333333333333,72.5,30.833333333333336,84.16666666666667,76.66666666666667,55.833333333333336,120,10.0,49.404761904761905,77.77777777777779,80.41666666666667,12.18798,606.0,-2.100161550888535,-11.04897371745679
Region XI,2000,78.33333333333333,89.16666666666667,115886.84166666666,48919.09166666667,26890.6,3986.7,102677.24166666667,30837.858333333334,5.375,29299.458833333334,3.3666666666666667,64.16666666666667,81.66666666666667,33.33333333333333,91.66666666666666,82.5,60.83333333333333,120,10.833333333333329,48.095238095238095,85.27777777777777,87.08333333333333,13.906421,645.0,6.435643564356441,12.988838457732822
Region XI,2003,70.83333333333334,96.66666666666667,118619.8,47042.23333333333,28124.05,2002.7083333333333,107489.33333333333,31388.666666666668,4.916666666666667,31505.832333333332,3.3833333333333333,59.166666666666664,77.5,37.5,90.0,91.66666666666666,65.0,120,3.3333333333333286,48.333333333333336,86.38888888888887,90.83333333333333,14.234376,590.0,-8.527131782945741,4.686619535698799
Region XI,2006,65.83333333333333,89.16666666666667,132779.75,53034.09166666667,30024.775,3011.4333333333334,122069.41666666667,36374.808333333334,4.641666666666667,41762.72858333333,3.1166666666666667,54.166666666666664,85.0,39.166666666666664,95.83333333333334,83.33333333333334,64.16666666666667,120,10.833333333333329,44.523809523809526,88.05555555555556,89.58333333333334,15.93357,557.0,-5.593220338983052,13.564214123571961
Region XI,2009,66.66666666666666,95.0,130579.95,53348.34166666667,29332.958333333332,3943.983333333333,116537.81666666667,33968.083333333336,4.525,40622.273083333326,3.525,60.0,85.0,38.333333333333336,90.83333333333333,88.33333333333333,60.0,120,5.0,50.357142857142854,88.05555555555554,89.58333333333333,15.669594,543.0,-2.5134649910233398,-4.531519975314602
Region XI,2012,67.5,86.66666666666667,144618.50833333333,62039.75833333333,32937.325,3518.266666666667,129921.78333333334,37781.21666666667,4.7,44168.460666666666,3.6416666666666666,65.83333333333333,86.66666666666667,37.5,90.83333333333333,90.0,60.0,120,13.333333333333329,52.023809523809526,89.16666666666667,90.41666666666666,17.354221,564.0,3.8674033149171283,11.48465541013941
Region XI,2015,75.0,90.83333333333333,135651.55,55772.45,30069.525,3507.266666666667,120608.50833333333,35283.86666666667,4.858333333333333,37015.32841666667,3.5833333333333335,61.66666666666667,90.0,45.0,91.66666666666666,91.66666666666666,67.5,120,9.166666666666671,51.1904761904762,91.1111111111111,91.66666666666666,16.278185999999998,583.0,3.3687943262411313,-7.168370661989332
Region XI,2018,65.0,89.16666666666667,145399.68333333332,58868.416666666664,34253.541666666664,6038.25,132276.76666666666,38090.083333333336,4.15,48045.35041666667,3.7083333333333335,65.83333333333333,97.5,43.333333333333336,94.16666666666667,86.66666666666667,59.166666666666664,120,10.833333333333329,52.976190476190474,92.77777777777779,90.41666666666667,17.447962,498.00000000000006,-14.579759862778719,9.674490211822405
Region XI,2021,65.0,88.33333333333333,155582.06666666668,66301.28333333334,35327.96666666667,4325.175,140895.05833333332,42035.041666666664,4.633333333333334,43320.8005,3.5416666666666665,68.33333333333333,97.5,44.166666666666664,95.83333333333334,93.33333333333333,60.0,120,11.666666666666671,50.595238095238095,95.55555555555556,94.58333333333334,18.669848,556.0,11.646586345381515,6.515347996360155
Region XII,1961,91.66666666666666,85.83333333333333,45552.791666666664,10049.55,15272.0,0.0,40969.53333333333,20732.533333333333,6.508333333333334,8637.592166666667,2.9166666666666665,36.666666666666664,40.0,6.666666666666667,72.5,77.5,44.166666666666664,120,14.166666666666671,41.666666666666664,63.333333333333336,75.0,5.466335,781.0,0.0,5.505094847692682
Region XII,1964,95.0,88.33333333333333,46556.90833333333,8490.391666666666,15848.475,0.0,42033.958333333336,20753.883333333335,6.55,8063.4225,2.3583333333333334,35.833333333333336,35.833333333333336,10.0,85.83333333333333,80.83333333333333,48.333333333333336,120,11.666666666666671,33.69047619047619,67.5,83.33333333333333,5.586829,786.0,0.6402048655569814,2.5980891491726554
Region XII,1967,94.16666666666667,91.66666666666666,52302.025,10558.616666666667,17316.441666666666,0.0,47150.8,20410.008333333335,6.466666666666667,9157.794166666667,3.1,36.666666666666664,43.333333333333336,14.166666666666666,80.0,75.0,37.5,120,8.333333333333343,44.28571428571429,66.11111111111111,77.5,6.276243,776.0,-1.2722646310432517,12.173114000089225
Region XII,1970,91.66666666666666,90.0,52444.816666666666,10736.241666666667,18329.45,0.0,47898.24166666667,21118.058333333334,6.05,10078.586083333334,3.158333333333333,35.833333333333336,42.5,15.833333333333332,81.66666666666667,81.66666666666667,50.0,120,10.0,45.11904761904762,68.61111111111111,81.66666666666667,6.293378,726.0,-6.443298969072164,1.585215238483051
Region XII,1973,90.0,91.66666666666666,55288.125,11292.333333333334,18301.95,0.0,49859.816666666666,20722.275,6.208333333333333,12048.257749999999,3.341666666666667,38.333333333333336,50.0,14.166666666666666,86.66666666666667,81.66666666666667,48.333333333333336,120,8.333333333333343,47.73809523809524,72.77777777777779,84.16666666666667,6.634575,745.0,2.6170798898071723,4.095296469651188
Region XII,1976,86.66666666666667,93.33333333333333,60761.50833333333,13793.825,19832.841666666667,0.0,54361.675,21452.258333333335,5.516666666666667,14567.610083333333,3.3916666666666666,42.5,50.0,15.0,86.66666666666667,87.5,50.83333333333333,120,6.666666666666671,48.45238095238095,74.72222222222223,87.08333333333334,7.291381,662.0,-11.140939597315436,9.029031060082126
Region XII,1979,90.83333333333333,91.66666666666666,62958.53333333333,11103.016666666666,22133.916666666668,179.08333333333334,56035.225,20783.491666666665,5.825,14012.412083333333,2.966666666666667,25.0,55.00000000000001,22.5,82.5,83.33333333333334,53.333333333333336,120,8.333333333333343,42.38095238095238,73.61111111111111,82.91666666666667,7.555024,699.0,5.58912386706949,3.0785475245197924
Region XII,1982,85.0,87.5,72767.78333333334,14659.875,25118.491666666665,644.95,65214.8,22456.933333333334,5.808333333333334,16090.691499999999,2.9,37.5,40.0,21.666666666666668,83.33333333333334,76.66666666666667,56.666666666666664,120,12.5,41.42857142857142,66.66666666666667,80.0,8.732134,697.0,-0.28612303290415086,16.38179377347018
Region XII,1985,90.83333333333333,83.33333333333334,65875.85833333334,13267.675,22064.075,1032.8916666666667,59026.50833333333,20707.033333333333,5.483333333333333,14802.871833333333,2.8916666666666666,45.0,55.00000000000001,20.833333333333336,91.66666666666666,87.5,52.5,120,16.666666666666657,41.30952380952381,78.05555555555556,89.58333333333333,7.905103,658.0,-5.595408895265419,-9.48909092210154
Region XII,1988,81.66666666666667,90.0,76694.91666666667,16241.625,26859.8,1065.2083333333333,67385.86666666667,22732.075,5.116666666666666,20275.832416666668,3.783333333333333,42.5,65.0,22.5,90.0,76.66666666666667,50.0,120,10.0,54.047619047619044,77.22222222222223,83.33333333333334,9.20339,614.0,-6.686930091185406,14.162041037776675
Region XII,1991,90.83333333333333,90.0,80490.19166666667,17726.108333333334,27789.575,1804.9916666666666,72543.78333333334,23868.633333333335,5.141666666666667,18837.936250000002,3.0833333333333335,40.0,65.0,24.166666666666668,85.0,85.0,60.0,120,10.0,44.04761904761905,78.33333333333333,85.0,9.658823,617.0,0.48859934853420217,7.654300407207049
Region XII,1994,82.5,93.33333333333333,82327.23333333334,15820.275,28122.275,1484.6,74168.15833333334,22820.225,5.108333333333333,22356.5375,3.425,40.833333333333336,67.5,28.333333333333332,92.5,89.16666666666667,57.49999999999999,120,6.666666666666671,48.92857142857142,83.05555555555556,90.83333333333334,9.879268,613.0,-0.648298217179899,2.239164991624598
Region XII,1997,82.5,92.5,81856.49166666667,17837.508333333335,29265.091666666667,2154.7,74240.65,23541.308333333334,5.166666666666667,22204.950249999998,3.3333333333333335,35.0,69.16666666666667,36.666666666666664,84.16666666666667,85.0,57.49999999999999,120,7.5,47.61904761904762,79.44444444444444,84.58333333333334,9.822779,620.0,1.1419249592169667,0.09773960725956155
Region XII,2000,77.5,89.16666666666667,90545.55833333333,19869.958333333332,31384.933333333334,3933.9166666666665,80762.90833333334,24266.975,4.45,26854.631083333334,3.1416666666666666,40.0,73.33333333333333,27.500000000000004,91.66666666666666,81.66666666666667,60.0,120,10.833333333333329,44.88095238095238,82.22222222222223,86.66666666666666,10.865467,534.0,-13.87096774193548,8.785292603625305
Region XII,2003,85.0,94.16666666666667,88908.225,17674.75,30303.308333333334,2382.6583333333333,81596.375,24162.658333333333,4.85,24157.601333333336,3.3583333333333334,45.83333333333333,75.0,41.66666666666667,92.5,90.0,59.166666666666664,120,5.833333333333329,47.976190476190474,85.83333333333333,91.25,10.668987,582.0,8.98876404494382,1.0319918931431804
Region XII,2006,81.66666666666667,91.66666666666666,97862.45,18783.35,32221.666666666668,3456.641666666667,87383.84166666666,26257.208333333332,4.75,27844.516083333336,3.15,35.0,75.0,39.166666666666664,89.16666666666667,87.5,60.83333333333333,120,8.333333333333343,45.0,83.8888888888889,88.33333333333334,11.743494,570.0,-2.0618556701030966,7.092798750761498
Region XII,2009,84.16666666666667,89.16666666666667,103351.425,17766.366666666665,36130.925,3736.991666666667,91911.29166666667,27580.216666666667,5.108333333333333,27241.434833333336,3.775,45.83333333333333,77.5,34.166666666666664,91.66666666666666,82.5,60.0,120,10.833333333333329,53.92857142857142,83.88888888888889,87.08333333333333,12.402171,613.0,7.543859649122808,5.1811066138181205
Region XII,2012,78.33333333333333,90.0,97697.075,21428.908333333333,33676.808333333334,4722.025,88941.83333333333,26405.766666666666,4.391666666666667,28598.434916666665,3.5166666666666666,41.66666666666667,89.16666666666667,42.5,92.5,89.16666666666667,58.333333333333336,120,10.0,50.23809523809524,90.27777777777779,90.83333333333334,11.723649,527.0,-14.029363784665582,-3.2307872944519533
Region XII,2015,79.16666666666666,93.33333333333333,110394.525,22666.125,37977.61666666667,4018.625,99999.86666666667,28058.35,4.575,32645.858249999997,3.55,38.333333333333336,88.33333333333333,40.0,94.16666666666667,91.66666666666666,69.16666666666667,120,6.666666666666671,50.71428571428571,91.38888888888887,92.91666666666666,13.247343,549.0,4.174573055028463,12.432882164560732
Region XII,2018,84.16666666666667,90.83333333333333,105859.21666666666,19793.166666666668,35857.11666666667,4002.991666666667,95694.91666666667,28160.816666666666,4.575,29143.908333333333,3.8333333333333335,40.833333333333336,89.16666666666667,45.0,97.5,92.5,62.5,120,9.166666666666671,54.761904761904766,93.05555555555556,95.0,12.703106,549.0,0.0,-4.3049557399409855
Region XII,2021,83.33333333333334,87.5,116560.05833333333,23445.708333333332,38579.28333333333,3205.0416666666665,104344.825,30652.6,4.841666666666667,30185.50616666667,3.6083333333333334,50.0,92.5,44.166666666666664,90.83333333333333,90.83333333333333,68.33333333333333,120,12.5,51.54761904761905,91.38888888888887,90.83333333333333,13.987207,581.0,5.828779599271394,9.039046831989506
